Date,Open,High,Low,Close,Adj Close,Volume
2019-01-22,211.089005,214.263000,207.914993,211.089005,211.089005,53361046
2019-01-23,211.089005,230.134995,209.501999,228.546997,228.546997,96061122
2019-01-24,231.722000,244.419006,228.546997,230.134995,230.134995,132105434
2019-01-25,225.373001,231.722000,222.199005,226.960007,226.960007,47104868
2019-01-28,228.546997,231.722000,223.785995,226.960007,226.960007,42669582
2019-01-29,226.960007,239.656998,225.373001,234.895996,234.895996,63919566
2019-01-30,238.070007,238.070007,228.546997,228.546997,228.546997,36840715
2019-01-31,230.134995,231.722000,220.612000,222.199005,222.199005,154071425
2019-02-01,223.785995,225.373001,219.024994,219.024994,219.024994,27843499
2019-02-04,222.199005,228.546997,219.024994,220.612000,220.612000,30801280
2019-02-05,220.612000,220.612000,220.612000,220.612000,220.612000,0
2019-02-06,220.612000,233.309006,220.612000,230.134995,230.134995,62378928
2019-02-07,231.722000,244.419006,228.546997,238.070007,238.070007,131543163
2019-02-08,238.070007,252.354996,236.483002,244.419006,244.419006,221251330
2019-02-11,246.005997,249.179993,233.309006,234.895996,234.895996,105630943
2019-02-12,234.895996,236.483002,222.199005,226.960007,226.960007,73828866
2019-02-13,226.960007,231.722000,223.785995,226.960007,226.960007,29797585
2019-02-14,228.546997,234.895996,223.785995,225.373001,225.373001,44984318
2019-02-15,226.960007,226.960007,219.024994,220.612000,220.612000,45207740
2019-02-18,225.373001,225.373001,219.024994,220.612000,220.612000,21235366
2019-02-19,222.199005,226.960007,217.438004,219.024994,219.024994,63284963
2019-02-20,222.199005,228.546997,219.024994,226.960007,226.960007,86307323
2019-02-21,230.134995,231.722000,223.785995,226.960007,226.960007,47409190
2019-02-22,226.960007,228.546997,222.199005,223.785995,223.785995,26856185
2019-02-25,223.785995,228.546997,222.199005,222.199005,222.199005,26482178
2019-02-26,223.785995,223.785995,219.024994,220.612000,220.612000,21540696
2019-02-27,219.024994,230.134995,219.024994,230.134995,230.134995,86040805
2019-02-28,230.134995,250.766998,230.134995,247.593002,247.593002,488135443
2019-03-01,249.179993,257.115997,247.593002,247.593002,247.593002,265817411
2019-03-04,247.593002,249.179993,236.483002,238.070007,238.070007,146645719
2019-03-05,238.070007,238.070007,217.438004,220.612000,220.612000,312192536
2019-03-06,222.199005,222.199005,199.979004,204.740005,204.740005,273955091
2019-03-07,204.740005,204.740005,204.740005,204.740005,204.740005,0
2019-03-08,204.740005,212.675995,201.565994,206.328003,206.328003,99035538
2019-03-11,206.328003,209.501999,199.979004,203.153000,203.153000,34738185
2019-03-12,203.153000,207.914993,187.281998,196.804993,196.804993,218604297
2019-03-13,204.740005,206.328003,196.804993,198.391998,198.391998,59635999
2019-03-14,203.153000,220.612000,201.565994,220.612000,220.612000,302458899
2019-03-15,215.850006,233.309006,214.263000,225.373001,225.373001,302065990
2019-03-18,226.960007,234.895996,220.612000,231.722000,231.722000,170424284
2019-03-19,233.309006,236.483002,225.373001,231.722000,231.722000,79295444
2019-03-20,233.309006,236.483002,226.960007,230.134995,230.134995,81377308
2019-03-21,234.895996,244.419006,233.309006,239.656998,239.656998,284027452
2019-03-22,241.244995,246.005997,236.483002,244.419006,244.419006,114476566
2019-03-25,242.832001,242.832001,230.134995,231.722000,231.722000,100948418
2019-03-26,228.546997,241.244995,226.960007,231.722000,231.722000,124923690
2019-03-27,233.309006,239.656998,230.134995,233.309006,233.309006,109022714
2019-03-28,233.309006,239.656998,231.722000,231.722000,231.722000,73353922
2019-03-29,233.309006,238.070007,228.546997,228.546997,228.546997,38087112
2019-04-01,228.546997,238.070007,223.785995,234.895996,234.895996,146905054
2019-04-02,236.483002,239.656998,231.722000,234.895996,234.895996,98793089
2019-04-03,234.895996,234.895996,234.895996,234.895996,234.895996,0
2019-04-04,236.483002,238.070007,233.309006,234.895996,234.895996,68372620
2019-04-05,234.895996,242.832001,233.309006,239.656998,239.656998,138619182
2019-04-08,244.419006,249.179993,239.656998,241.244995,241.244995,151087811
2019-04-09,242.832001,246.005997,241.244995,244.419006,244.419006,63340661
2019-04-10,244.419006,244.419006,238.070007,241.244995,241.244995,31892933
2019-04-11,242.832001,246.005997,241.244995,242.832001,242.832001,56852619
2019-04-12,242.832001,246.005997,241.244995,246.005997,246.005997,84006952
2019-04-15,246.005997,252.354996,244.419006,250.766998,250.766998,183566831
2019-04-16,252.354996,255.529007,247.593002,252.354996,252.354996,95118292
2019-04-17,252.354996,252.354996,252.354996,252.354996,252.354996,0
2019-04-18,253.942001,266.639008,247.593002,261.877014,261.877014,322890175
2019-04-19,261.877014,261.877014,261.877014,261.877014,261.877014,0
2019-04-22,261.877014,269.812988,258.703003,260.290009,260.290009,102872136
2019-04-23,258.703003,266.639008,255.529007,261.877014,261.877014,102463853
2019-04-24,261.877014,266.639008,257.115997,261.877014,261.877014,67378124
2019-04-25,261.877014,266.639008,258.703003,260.290009,260.290009,117301655
2019-04-26,260.290009,265.052002,258.703003,261.877014,261.877014,92512213
2019-04-29,261.877014,265.052002,255.529007,258.703003,258.703003,63109805
2019-04-30,258.703003,263.463989,257.115997,260.290009,260.290009,102925818
2019-05-01,260.290009,260.290009,260.290009,260.290009,260.290009,0
2019-05-02,250.766998,261.877014,244.419006,260.290009,260.290009,97212757
2019-05-03,258.703003,261.877014,250.766998,258.703003,258.703003,83467111
2019-05-06,258.703003,258.703003,252.354996,255.529007,255.529007,48519997
2019-05-07,250.766998,258.703003,250.766998,255.529007,255.529007,66793801
2019-05-08,253.942001,258.703003,250.766998,257.115997,257.115997,41962270
2019-05-09,257.115997,257.115997,247.593002,252.354996,252.354996,29552994
2019-05-10,252.354996,252.354996,239.656998,252.354996,252.354996,38015158
2019-05-13,252.354996,255.529007,244.419006,249.179993,249.179993,36925270
2019-05-14,249.179993,255.529007,241.244995,249.179993,249.179993,82228023
2019-05-15,250.766998,253.942001,244.419006,246.005997,246.005997,55922894
2019-05-16,246.005997,246.005997,236.483002,236.483002,236.483002,36927664
2019-05-17,236.483002,253.942001,236.483002,247.593002,247.593002,116838683
2019-05-20,249.179993,250.766998,246.005997,250.766998,250.766998,26771126
2019-05-21,252.354996,255.529007,247.593002,252.354996,252.354996,48048077
2019-05-22,252.354996,253.942001,247.593002,250.766998,250.766998,26733574
2019-05-23,250.766998,258.703003,249.179993,258.703003,258.703003,51187318
2019-05-24,258.703003,261.877014,255.529007,258.703003,258.703003,43776986
2019-05-27,260.290009,261.877014,257.115997,260.290009,260.290009,47282169
2019-05-28,260.290009,265.052002,257.115997,257.115997,257.115997,68066912
2019-05-29,257.115997,258.703003,250.766998,252.354996,252.354996,31679592
2019-05-30,252.354996,252.354996,252.354996,252.354996,252.354996,0
2019-05-31,250.766998,257.115997,249.179993,255.529007,255.529007,75936814
2019-06-03,255.529007,255.529007,255.529007,255.529007,255.529007,0
2019-06-04,255.529007,255.529007,255.529007,255.529007,255.529007,0
2019-06-05,255.529007,255.529007,255.529007,255.529007,255.529007,0
2019-06-06,255.529007,255.529007,255.529007,255.529007,255.529007,0
2019-06-07,255.529007,255.529007,255.529007,255.529007,255.529007,0
2019-06-10,253.942001,260.290009,249.179993,252.354996,252.354996,43485643
2019-06-11,252.354996,257.115997,246.005997,249.179993,249.179993,51529948
2019-06-12,249.179993,250.766998,238.070007,246.005997,246.005997,40208166
2019-06-13,246.005997,246.005997,238.070007,244.419006,244.419006,42720995
2019-06-14,242.832001,246.005997,239.656998,244.419006,244.419006,27851311
2019-06-17,244.419006,246.005997,239.656998,244.419006,244.419006,34814297
2019-06-18,242.832001,249.179993,242.832001,249.179993,249.179993,32476122
2019-06-19,249.179993,257.115997,246.005997,252.354996,252.354996,85080080
2019-06-20,252.354996,257.115997,249.179993,257.115997,257.115997,95230443
2019-06-21,257.115997,269.812988,257.115997,268.226013,268.226013,336929810
2019-06-24,270.000000,296.000000,258.000000,290.000000,290.000000,238180500
2019-06-25,292.000000,294.000000,266.000000,280.000000,280.000000,126102800
2019-06-26,278.000000,284.000000,270.000000,280.000000,280.000000,67207200
2019-06-27,280.000000,282.000000,266.000000,270.000000,270.000000,101079200
2019-06-28,268.000000,268.000000,258.000000,264.000000,264.000000,65841200
2019-07-01,264.000000,280.000000,254.000000,272.000000,272.000000,335640600
2019-07-02,272.000000,276.000000,264.000000,274.000000,274.000000,176996500
2019-07-03,270.000000,272.000000,264.000000,268.000000,268.000000,108117200
2019-07-04,264.000000,270.000000,258.000000,262.000000,262.000000,193052900
2019-07-05,264.000000,268.000000,258.000000,260.000000,260.000000,224683700
2019-07-08,262.000000,262.000000,256.000000,258.000000,258.000000,107913500
2019-07-09,256.000000,270.000000,248.000000,268.000000,268.000000,495716800
2019-07-10,268.000000,278.000000,262.000000,278.000000,278.000000,777198600
2019-07-11,278.000000,288.000000,268.000000,286.000000,286.000000,798061900
2019-07-12,286.000000,298.000000,284.000000,290.000000,290.000000,652367700
2019-07-15,290.000000,292.000000,276.000000,288.000000,288.000000,637669500
2019-07-16,288.000000,292.000000,274.000000,276.000000,276.000000,441529000
2019-07-17,276.000000,282.000000,270.000000,276.000000,276.000000,257537200
2019-07-18,274.000000,282.000000,274.000000,278.000000,278.000000,296924300
2019-07-19,282.000000,286.000000,280.000000,284.000000,284.000000,310274100
2019-07-22,286.000000,286.000000,276.000000,280.000000,280.000000,114014700
2019-07-23,280.000000,284.000000,276.000000,278.000000,278.000000,237090200
2019-07-24,278.000000,282.000000,276.000000,280.000000,280.000000,208292700
2019-07-25,282.000000,282.000000,276.000000,280.000000,280.000000,229993400
2019-07-26,280.000000,280.000000,272.000000,274.000000,274.000000,112693100
2019-07-29,276.000000,276.000000,264.000000,274.000000,274.000000,189218700
2019-07-30,272.000000,284.000000,272.000000,280.000000,280.000000,352498000
2019-07-31,280.000000,284.000000,274.000000,280.000000,280.000000,323371100
2019-08-01,280.000000,284.000000,276.000000,282.000000,282.000000,197563600
2019-08-02,278.000000,282.000000,276.000000,278.000000,278.000000,168481400
2019-08-05,278.000000,280.000000,258.000000,258.000000,258.000000,141899400
2019-08-06,256.000000,264.000000,244.000000,262.000000,262.000000,174300400
2019-08-07,260.000000,266.000000,254.000000,260.000000,260.000000,80638900
2019-08-08,262.000000,262.000000,252.000000,260.000000,260.000000,123442900
2019-08-09,260.000000,268.000000,260.000000,262.000000,262.000000,151134300
2019-08-12,266.000000,270.000000,260.000000,262.000000,262.000000,110621700
2019-08-13,262.000000,262.000000,252.000000,260.000000,260.000000,113292200
2019-08-14,260.000000,266.000000,258.000000,262.000000,262.000000,138352600
2019-08-15,258.000000,268.000000,256.000000,262.000000,262.000000,203834800
2019-08-16,264.000000,266.000000,260.000000,262.000000,262.000000,75304300
2019-08-19,null,null,null,null,null,null
2019-08-20,260.000000,264.000000,258.000000,262.000000,262.000000,60255200
2019-08-21,262.000000,264.000000,256.000000,258.000000,258.000000,67248300
2019-08-22,258.000000,260.000000,256.000000,260.000000,260.000000,33136300
2019-08-23,258.000000,262.000000,256.000000,258.000000,258.000000,60924200
2019-08-26,258.000000,258.000000,252.000000,254.000000,254.000000,35552800
2019-08-27,254.000000,258.000000,248.000000,248.000000,248.000000,97703200
2019-08-28,250.000000,258.000000,250.000000,256.000000,256.000000,108274300
2019-08-29,256.000000,258.000000,252.000000,258.000000,258.000000,51154600
2019-08-30,258.000000,260.000000,252.000000,254.000000,254.000000,56920500
2019-09-02,252.000000,254.000000,246.000000,248.000000,248.000000,53815000
2019-09-03,246.000000,260.000000,242.000000,254.000000,254.000000,232146000
2019-09-04,254.000000,258.000000,252.000000,254.000000,254.000000,58904200
2019-09-05,256.000000,258.000000,250.000000,252.000000,252.000000,42616400
2019-09-06,254.000000,260.000000,250.000000,260.000000,260.000000,144179500
2019-09-09,260.000000,266.000000,256.000000,260.000000,260.000000,109380500
2019-09-10,262.000000,270.000000,258.000000,268.000000,268.000000,188531900
2019-09-11,266.000000,278.000000,266.000000,276.000000,276.000000,234029600
2019-09-12,276.000000,280.000000,274.000000,276.000000,276.000000,95774500
2019-09-13,280.000000,280.000000,270.000000,270.000000,270.000000,79902700
2019-09-16,270.000000,272.000000,258.000000,260.000000,260.000000,87977700
2019-09-17,258.000000,264.000000,250.000000,258.000000,258.000000,99828200
2019-09-18,258.000000,270.000000,258.000000,270.000000,270.000000,183508900
2019-09-19,268.000000,270.000000,256.000000,258.000000,258.000000,170966700
2019-09-20,258.000000,258.000000,248.000000,250.000000,250.000000,233081600
2019-09-23,248.000000,250.000000,242.000000,244.000000,244.000000,63249300
2019-09-24,244.000000,244.000000,234.000000,242.000000,242.000000,131939000
2019-09-25,244.000000,244.000000,232.000000,242.000000,242.000000,221842100
2019-09-26,242.000000,244.000000,234.000000,240.000000,240.000000,191013900
2019-09-27,240.000000,240.000000,234.000000,234.000000,234.000000,115512700
2019-09-30,232.000000,236.000000,230.000000,236.000000,236.000000,62351500
2019-10-01,234.000000,244.000000,232.000000,238.000000,238.000000,121601400
2019-10-02,238.000000,238.000000,228.000000,232.000000,232.000000,142769300
2019-10-03,226.000000,240.000000,226.000000,230.000000,230.000000,130919700
2019-10-04,232.000000,236.000000,226.000000,234.000000,234.000000,99723300
2019-10-07,234.000000,236.000000,226.000000,230.000000,230.000000,112015600
2019-10-08,230.000000,232.000000,224.000000,230.000000,230.000000,93768800
2019-10-09,230.000000,230.000000,226.000000,230.000000,230.000000,21630300
2019-10-10,230.000000,230.000000,226.000000,226.000000,226.000000,28989700
2019-10-11,228.000000,230.000000,228.000000,230.000000,230.000000,10108200
2019-10-14,228.000000,232.000000,228.000000,230.000000,230.000000,27017300
2019-10-15,230.000000,236.000000,228.000000,234.000000,234.000000,53415800
2019-10-16,234.000000,238.000000,232.000000,238.000000,238.000000,53420100
2019-10-17,240.000000,240.000000,234.000000,236.000000,236.000000,17591800
2019-10-18,234.000000,238.000000,232.000000,238.000000,238.000000,26446400
2019-10-21,238.000000,238.000000,234.000000,236.000000,236.000000,15790900
2019-10-22,236.000000,238.000000,232.000000,234.000000,234.000000,71768100
2019-10-23,234.000000,238.000000,232.000000,238.000000,238.000000,84173400
2019-10-24,238.000000,240.000000,234.000000,238.000000,238.000000,157982300
2019-10-25,238.000000,242.000000,230.000000,230.000000,230.000000,99670300
2019-10-28,230.000000,232.000000,228.000000,230.000000,230.000000,29031600
2019-10-29,232.000000,236.000000,228.000000,234.000000,234.000000,89893100
2019-10-30,234.000000,238.000000,230.000000,236.000000,236.000000,128768000
2019-10-31,236.000000,240.000000,232.000000,236.000000,236.000000,101039100
2019-11-01,234.000000,236.000000,226.000000,232.000000,232.000000,131395400
2019-11-04,230.000000,236.000000,228.000000,230.000000,230.000000,108165400
2019-11-05,230.000000,234.000000,228.000000,230.000000,230.000000,99110800
2019-11-06,230.000000,232.000000,226.000000,230.000000,230.000000,107215200
2019-11-07,228.000000,234.000000,226.000000,234.000000,234.000000,194088200
2019-11-08,234.000000,250.000000,232.000000,248.000000,248.000000,285468400
2019-11-11,250.000000,252.000000,244.000000,248.000000,248.000000,121399200
2019-11-12,250.000000,254.000000,246.000000,252.000000,252.000000,104937600
2019-11-13,252.000000,258.000000,252.000000,254.000000,254.000000,112622500
2019-11-14,254.000000,256.000000,250.000000,254.000000,254.000000,81951000
2019-11-15,254.000000,256.000000,252.000000,256.000000,256.000000,68779000
2019-11-18,null,null,null,null,null,null
2019-11-19,254.000000,258.000000,252.000000,256.000000,256.000000,69674600
2019-11-20,258.000000,262.000000,252.000000,256.000000,256.000000,93141900
2019-11-21,256.000000,264.000000,248.000000,252.000000,252.000000,135000600
2019-11-22,252.000000,256.000000,244.000000,252.000000,252.000000,93517900
2019-11-25,250.000000,256.000000,246.000000,248.000000,248.000000,86897200
2019-11-26,248.000000,252.000000,244.000000,250.000000,250.000000,98716500
2019-11-27,250.000000,252.000000,240.000000,246.000000,246.000000,109058900
2019-11-28,248.000000,250.000000,240.000000,246.000000,246.000000,108309300
2019-11-29,246.000000,248.000000,242.000000,244.000000,244.000000,73454500
2019-12-02,242.000000,246.000000,240.000000,246.000000,246.000000,79731500
2019-12-03,244.000000,248.000000,242.000000,244.000000,244.000000,59389300
2019-12-04,244.000000,246.000000,238.000000,246.000000,246.000000,60457100
2019-12-05,246.000000,246.000000,238.000000,240.000000,240.000000,89241500
2019-12-06,240.000000,242.000000,234.000000,242.000000,242.000000,139922300
